0 3.679142 -0.310165 -0.322810 2.262022 -0.704739
1 5.230487 -0.681890 -0.317632 3.800562 -1.121015
2 6.604323 -0.910182 -0.252918 5.283803 -1.428745
3 8.273862 -1.178162 -0.203447 6.921778 -1.718625
4 9.936013 -1.455143 -0.192709 8.536247 -2.036575
5 11.302745 -1.711403 -0.191175 9.996033 -2.292447
7 14.726619 -2.035900 -0.146881 13.307977 -2.708014
8 16.020312 -2.186405 -0.115530 14.745772 -2.867777
9 17.594216 -2.242294 -0.078236 16.331892 -2.958326
10 19.168843 -2.343212 -0.078523 17.902056 -3.081116
11 21.043238 -2.618743 -0.103259 19.611693 -3.360134
12 21.954690 -2.859440 -0.140170 20.850124 -3.539287
13 24.343815 -2.957117 -0.120037 22.861712 -3.668506
14 25.461539 -2.857968 -0.048419 24.246958 -3.646356
15 27.027181 -2.697092 0.012653 25.849044 -3.543316
16 28.660896 -2.477400 0.063466 27.485300 -3.372512
17 30.265327 -2.301664 0.087722 29.096913 -3.241392
18 32.227657 -2.139698 0.074875 30.884943 -3.173035
19 33.221652 -2.056043 0.091173 32.183217 -2.958086
21 36.440467 -1.066550 0.213413 35.413837 -2.148533
22 37.769176 -0.620580 0.269115 36.868451 -1.698875
23 39.572866 0.085720 0.296919 38.561482 -1.137459
24 40.820224 0.412217 0.300658 39.939090 -0.705101
25 42.432932 0.979051 0.315710 41.518715 -0.183514
26 44.050787 1.461571 0.306027 43.108741 0.231875
27 45.528471 1.701092 0.254447 44.609228 0.547568
28 47.356929 1.754501 0.162695 46.298007 0.588835
30 50.850602 0.824952 -0.122817 49.496990 -0.029405
31 52.351976 0.039715 -0.256369 50.975109 -0.500044
32 53.890425 -0.542543 -0.293185 52.510519 -0.978604
33 55.641714 -1.060913 -0.298554 54.162991 -1.471633
34 57.094036 -0.944073 -0.252630 55.667651 -1.608640
35 58.471747 -0.394729 -0.056472 57.209426 -1.352507
36 59.567663 0.532607 0.183596 58.608284 -0.695687
37 60.655897 1.799274 0.419637 59.935565 0.321307
41 60.936265 7.609547 1.400714 61.747328 6.224782
42 60.706708 8.849045 1.605021 61.558853 7.705033
43 60.461505 10.399842 1.646151 61.368577 9.277444
44 60.214200 12.002742 1.674625 61.160994 10.864741
45 60.017935 13.353879 1.696676 60.961699 12.327999
47 59.728229 16.695669 1.667435 60.689212 15.553061
48 59.592972 18.218036 1.661874 60.520529 17.091479
49 59.411693 19.688799 1.674817 60.367005 18.615943
50 59.268849 21.368304 1.665517 60.208916 20.235888
52 58.879693 24.459630 1.685459 59.844494 23.347713
53 58.696366 26.010616 1.687089 59.651224 24.903934
54 58.480486 27.595439 1.688814 59.443100 26.483547
56 58.060354 30.787213 1.698594 59.074530 29.652214
57 58.003621 32.274539 1.667147 58.964640 31.166853
58 57.975394 33.963924 1.636371 58.936004 32.784335
59 58.020585 35.399327 1.603774 58.909248 34.279269
60 58.056372 37.182717 1.581532 58.880968 35.943998
61 57.902039 38.707229 1.596584 58.774596 37.504327
62 57.717355 40.220759 1.637714 58.624080 39.066306
63 57.487592 41.740047 1.673858 58.430341 40.619843
64 57.270436 43.192941 1.684404 58.218710 42.137386
65 56.971399 44.781454 1.720836 57.981823 43.725627
66 56.844131 46.377522 1.695142 57.791901 45.285387
67 56.576370 47.824847 1.716426 57.539006 46.808785
68 56.219028 49.409945 1.743462 57.217528 48.377392
69 55.884021 50.896549 1.761966 56.906403 49.889972
70 55.591460 52.590681 1.752475 56.634554 51.506301
71 55.396976 54.004746 1.738477 56.401540 52.998288
72 55.224132 55.294843 1.727643 56.184753 54.414084
