0.000060	-0.000000	-0.000419	805	1023	23.000000	18.000000	0.000000
-0.000450	-0.000002	0.003128	805	1023	23.000000	18.000000	0.000000
-0.000490	-0.000002	0.003402	805	1023	23.000000	18.000000	0.000000
-0.001055	-0.000008	0.007327	797	1023	23.000000	18.000000	0.000000
-0.001512	-0.000010	0.010502	801	1023	23.000000	18.000000	0.000000
0.000420	-0.000007	-0.002078	802	1023	23.000000	18.000000	0.000000
0.000843	-0.000004	-0.005853	800	1023	23.000000	18.000000	0.000000
-0.001450	-0.000009	0.008398	797	1023	23.000000	18.000000	0.000000
-0.001086	-0.000011	0.005865	803	1023	23.000000	18.000000	0.000000
0.001234	-0.000006	-0.009406	801	1023	23.000000	18.000000	0.000000
0.001046	-0.000006	-0.008108	805	1023	23.000000	18.000000	0.000000
-0.001190	-0.000009	0.006579	800	1023	23.000000	18.000000	0.000000
-0.002147	-0.000012	0.013222	797	1023	23.000000	18.000000	0.000000
-0.000456	-0.000004	0.001481	799	1023	23.000000	18.000000	0.000000
0.000573	-0.000001	-0.005669	804	1023	23.000000	18.000000	0.000000
-0.001238	-0.000011	0.006911	803	1023	23.000000	18.000000	0.000000
-0.002143	-0.000013	0.013194	797	1023	23.000000	18.000000	0.000000
-0.000235	-0.000002	0.000786	798	1023	23.000000	18.000000	0.000000
-0.000411	-0.000004	0.002803	801	1023	23.000000	18.000000	0.000000
-0.001564	-0.000007	0.010814	802	1023	23.000000	18.000000	0.000000
-0.000054	-0.000005	0.000325	803	1023	23.000000	18.000000	0.000000
-0.000134	-0.000005	0.000042	796	1023	23.000000	18.000000	0.000000
-0.001584	-0.000005	0.009275	799	1023	23.000000	18.000000	0.000000
