0.000000	0.000000	0.000000	648	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	664	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	663	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	669	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	665	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	678	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	675	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	672	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	672	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	666	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	672	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	665	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	671	1023	17.000000	21.000000	0.000000
0.000000	0.000000	0.000000	666	1023	17.000000	21.000000	0.000000
0.000121	0.000000	0.000839	666	1023	17.000000	21.000000	0.000000
0.003019	0.000026	0.009224	666	1023	17.000000	21.000000	0.000000
0.011710	0.000175	0.020960	666	1023	17.000000	21.000000	0.000000
0.026258	0.000470	0.019702	666	1023	17.000000	21.000000	0.000000
0.045888	0.000631	-0.000849	669	1023	17.000000	21.000000	0.000000
0.068947	0.000257	-0.030199	675	1023	17.000000	21.000000	0.000000
0.093616	-0.000811	-0.055775	665	1023	17.000000	21.000000	0.000000
0.121212	-0.002554	-0.069191	662	1023	17.000000	21.000000	0.000000
0.152427	-0.004799	-0.074226	658	1023	17.000000	21.000000	0.000000
0.187174	-0.007501	-0.080518	659	1023	17.000000	21.000000	0.000000
0.225973	-0.010726	-0.085128	662	1023	17.000000	21.000000	0.000000
0.267725	-0.014386	-0.089774	667	1023	17.000000	21.000000	0.000000
0.307915	-0.018288	-0.103941	669	1023	17.000000	21.000000	0.000000
0.348230	-0.022928	-0.124911	675	1023	17.000000	21.000000	0.000000
0.389327	-0.028555	-0.147135	674	1023	17.000000	21.000000	0.000000
0.430468	-0.035023	-0.164738	678	1023	17.000000	21.000000	0.000000
0.471510	-0.041890	-0.166837	682	1023	17.000000	21.000000	0.000000
0.512806	-0.048639	-0.157193	685	1023	17.000000	21.000000	0.000000
0.553925	-0.054903	-0.145036	697	1023	17.000000	21.000000	0.000000
0.595683	-0.060545	-0.124072	697	1023	17.000000	21.000000	0.000000
0.638797	-0.065268	-0.094327	704	1023	17.000000	21.000000	0.000000
