0.000121	0.000000	0.000000	803	1023	22.000000	19.000000	0.000000
0.000753	-0.000001	-0.001258	804	1023	22.000000	19.000000	0.000000
0.000624	0.000002	-0.004034	803	1023	22.000000	19.000000	0.000000
0.001488	-0.000003	-0.004649	804	1023	22.000000	19.000000	0.000000
0.000468	0.000009	-0.007582	804	1023	22.000000	19.000000	0.000000
-0.001329	0.000022	-0.009242	538	1023	22.000000	19.000000	0.000000
-0.000310	0.000014	-0.004646	531	1023	22.000000	19.000000	0.000000
-0.000604	0.000017	-0.008342	533	1023	22.000000	19.000000	0.000000
0.001101	-0.000006	-0.012371	559	1023	22.000000	19.000000	0.000000
0.006130	-0.000060	-0.009417	562	1023	22.000000	19.000000	0.000000
0.007742	-0.000075	-0.009839	558	1023	22.000000	19.000000	0.000000
0.005443	-0.000048	-0.013197	562	1023	22.000000	19.000000	0.000000
0.005130	-0.000049	-0.018671	563	1023	22.000000	19.000000	0.000000
0.007158	-0.000087	-0.025469	555	1023	22.000000	19.000000	0.000000
0.007307	-0.000091	-0.022307	547	1023	22.000000	19.000000	0.000000
0.008453	-0.000112	-0.017706	552	1023	22.000000	19.000000	0.000000
0.008683	-0.000115	-0.018559	564	1023	22.000000	19.000000	0.000000
0.009645	-0.000133	-0.018570	568	1023	22.000000	19.000000	0.000000
0.009949	-0.000125	-0.028212	559	1023	22.000000	19.000000	0.000000
0.009835	-0.000132	-0.036540	551	1023	22.000000	19.000000	0.000000
0.012316	-0.000226	-0.038618	549	1023	22.000000	19.000000	0.000000
