6.03774785039e-05	-2.53155586428e-08	-0.000419288082022
6.1362450576e-05	-2.57285457179e-08	-0.0012647043305
-0.000180146605184	6.26044417999e-07	-0.00269874510225
-0.00074208261848	2.03542643735e-06	-0.00234383353139
-0.00168432506563	3.75279611696e-06	-0.00160440601388
-0.00432707787482	7.97542290746e-06	-0.00159566036679
-0.0103082190492	5.82034760749e-06	0.00134015090368
-0.0199589192351	-6.89499036617e-05	0.0122357895162
-0.0319810763806	-0.000279978864998	0.0222228489641
-0.0456088321857	-0.000567896209001	0.0201384291106
-0.0603370896651	-0.000797791517823	0.0113660949297
-0.0753568519408	-0.000896961115958	0.00173154943272
-0.0894621274322	-0.00088502982007	-0.00374241006909
-0.102228707341	-0.000847606597272	-0.00206104217243
-0.11438275071	-0.000845157141249	0.00171998156399
-0.126944869086	-0.000877806422609	0.0033979016913
-0.140709052112	-0.000930600265409	0.00423636439786
-0.154792348995	-0.00102201478073	0.00884944817418
-0.168100118103	-0.00120429039411	0.0189282854306
-0.180565015027	-0.00150119565273	0.029019475796
-0.192746922209	-0.00191160747159	0.0382387416705
-0.205434525166	-0.00244372610395	0.0453332953549
-0.219338569771	-0.00312078671752	0.0516141396819
-0.234638867322	-0.0039780698283	0.0599933832869
-0.250976790431	-0.00508285164856	0.0746755034201
-0.267999281298	-0.00658211778407	0.100750538076
-0.284718034605	-0.00854306952222	0.133329048965
-0.30093844802	-0.0109828521377	0.165703029159
-0.316809945458	-0.0138357826968	0.189920777838
-0.332704836523	-0.0170090865096	0.204208277423
-0.348386301281	-0.0203482457384	0.215549741562
-0.362406939819	-0.0235325531051	0.232699204765
-0.374593508242	-0.0265872282284	0.259543992836
-0.385913959771	-0.0297711718736	0.289858872245
-0.395989070457	-0.0328979164553	0.313717673139
-0.405301714371	-0.0359821991236	0.325815412954
-0.416194501065	-0.0397643269572	0.340489944822
-0.429744113608	-0.0447569763767	0.36357094128
-0.444893980983	-0.0507174018815	0.387861151673
-0.458364207795	-0.056394460879	0.408508249301
-0.473403796587	-0.0631035812204	0.429380609002
-0.48932328499	-0.0705839644738	0.449113511515
-0.505253920951	-0.0784116468809	0.464207304173
-0.520784496211	-0.0863273934254	0.478869544043
-0.534468950724	-0.0935790016716	0.497823153432
-0.545644765673	-0.0998262039858	0.523311040023
-0.555630918214	-0.105767709847	0.551054402816
-0.565509264851	-0.112036355071	0.57869814722
-0.576230510326	-0.119312489827	0.611768328846
-0.587854752566	-0.127805604817	0.648743420708
